Name 1;Length 1;Name 2;Length 2;Mentions;Paired
Patronus;30;Charm;8;1;False
Patronus;30;aside;5;1;False
Johnson;6;Angelina;19;2;False
Johnson;6;Bell;6;1;False
timidly;2;Hermione;710;2;True
Malfoy;203;easily;1;1;True
Malfoy;203;then;2;1;True
Malfoy;203;suddenly;25;1;False
Malfoy;203;anywhere;1;1;True
Malfoy;203;down;7;1;False
Malfoy;203;loudly;4;2;True
Malfoy;203;Harry;2243;4;False
Malfoy;203;Draco;12;8;True
Vector;1;Professor;426;1;True
harshly;2;Black;335;2;True
abruptly;4;Stan;53;1;False
abruptly;4;Dumbledore;172;1;False
abruptly;4;Ron;829;1;False
abruptly;4;Harry;2243;1;False
Yeh;11;always;1;1;True
innocently;1;Ron;829;1;True
loudly;4;Ron;829;1;False
loudly;4;Aunt;75;1;False
loudly;4;Marge;65;1;False
loudly;4;Malfoy;203;2;True
mildly;1;Lupin;423;1;True
Slytherin;20;Beaters;5;1;False
Slytherin;20;Chaser;4;1;False
Slytherin;20;Hufflepuff;13;1;False
Slytherin;20;Ravenclaw;25;2;False
Slytherin;20;Beater;7;2;False
Cornelius;12;Snape;257;2;False
huffily;1;Ginny;19;1;True
afterwards;1;Gryffindor;70;1;True
afterwards;1;Tower;32;1;True
Sir;16;Cadogan;15;14;True
Sir;16;proudly;2;1;True
wearily;2;Weasley;123;1;True
wearily;2;Harry;2243;1;True
Muggle;8;London;12;1;False
Muggle;8;Minister;35;1;False
Muggle;8;Office;4;1;False
simply;3;Ron;829;3;True
Forest;23;twice;1;1;True
Forest;23;now;18;2;False
Forest;23;ever;4;1;False
Hufflepuff;13;very;8;1;False
Hufflepuff;13;instead;4;1;False
Hufflepuff;13;Slytherin;20;1;False
Lily;16;James;33;8;True
Lily;16;only;9;1;False
Lily;16;Potter;96;1;False
hysterically;1;Pomfrey;41;1;True
breathlessly;3;Hermione;710;2;True
breathlessly;3;Harry;2243;1;False
slowly;11;Dumbledore;172;1;False
slowly;11;Ron;829;1;False
slowly;11;Lupin;423;1;False
slowly;11;Crookshanks;122;1;False
slowly;11;Hermione;710;1;False
slowly;11;Harry;2243;6;True
grumpily;1;Ron;829;1;True
Arts.;2;Lupin;423;1;True
hardly;1;Harry;2243;1;True
Care;15;ever;4;1;False
Dumbledore;172;calmly;5;3;True
Dumbledore;172;just;6;1;False
Dumbledore;172;Professor;426;23;False
Dumbledore;172;quietly;18;7;True
Dumbledore;172;obviously;4;1;False
Dumbledore;172;enthusiastically;1;1;True
Dumbledore;172;alone;7;2;False
Dumbledore;172;softly;7;1;False
Dumbledore;172;slowly;11;1;False
Dumbledore;172;Hermione;710;1;False
Dumbledore;172;not;3;1;False
Dumbledore;172;Snape;257;2;False
Dumbledore;172;soberly;1;1;True
Dumbledore;172;coldly;5;1;False
Dumbledore;172;abruptly;4;1;False
Face;2;down;7;1;True
dispiritedly;1;Harry;2243;1;True
vaguely;1;Hermione;710;1;True
Future;8;back;17;1;False
earnestly;5;Hermione;710;5;True
He'd;7;never;12;1;False
Miss;18;Dursley;3;2;True
Miss;18;Granger;18;15;True
McMillan;1;Ernie;8;1;True
almost;1;Hermione;710;1;True
almost;1;Harry;2243;1;True
Wood;85;Oliver;14;5;True
Wood;85;suddenly;25;1;False
Wood;85;constantly;3;2;True
Wood;85;Weasley;123;1;False
Wood;85;Flint;14;1;False
Wood;85;bitterly;6;1;False
Wood;85;now;18;4;False
Wood;85;tersely;1;1;True
stubbornly;1;Ron;829;1;True
wisely;1;Hagrid;280;1;True
Sybill;6;Trelawney;94;2;False
Arithmancy;6;Hermione;710;1;False
triumphantly;1;Hermione;710;1;True
We'd;6;only;9;1;False
We'd;6;never;12;1;False
Prophet;15;exactly;1;1;True
Prophet;15;Galleon;1;1;True
soberly;1;Dumbledore;172;1;True
Dear;10;Hagrid;280;1;False
Dear;10;Potter;96;1;False
Dear;10;Hermione;710;1;False
Dear;10;Ron;829;1;False
Dear;10;Harry;2243;4;True
boldly;1;Thomas;11;1;True
boldly;1;Dean;17;1;True
jerkily;1;Ron;829;1;True
pleasantly;2;Lupin;423;2;True
shortly;4;Lupin;423;1;False
shortly;4;Hermione;710;2;True
shortly;4;Harry;2243;1;False
Grindylows;3;Kappas;4;1;False
dully;1;Hagrid;280;1;True
roughly;1;Ron;829;1;True
obviously;4;Dumbledore;172;1;False
obviously;4;Weasley;123;2;True
obviously;4;Ron;829;1;False
Flint;14;Goyle;45;1;False
Flint;14;Wood;85;1;False
absent-mindedly;1;Pomfrey;41;1;True
shrewdly;2;Lupin;423;1;True
shrewdly;2;Hermione;710;1;True
Tower;32;Gryffindor;70;21;True
Tower;32;afterwards;1;1;True
Ravenclaw;25;Chaser;4;1;False
Ravenclaw;25;Beaters;5;2;True
Ravenclaw;25;too;3;1;False
Ravenclaw;25;Slytherin;20;2;False
halfway;1;Professor;426;1;True
halfway;1;McGonagall;108;1;True
bracingly;2;George;71;1;True
bracingly;2;Fred;86;1;True
tremulously;1;Neville;115;1;True
Hermes;1;Hedwig;37;1;True
Minister;35;Muggle;8;1;False
casually;1;Harry;2243;1;True
James;33;Lily;16;8;True
James;33;only;9;1;False
James;33;Potter;96;5;False
James;33;Sirius;164;2;False
Crookshanks;122;now;18;1;False
Crookshanks;122;Hedwig;37;1;False
Crookshanks;122;angrily;9;1;False
Crookshanks;122;only;9;2;False
Crookshanks;122;slowly;11;1;False
Crookshanks;122;suspiciously;2;1;True
Crookshanks;122;Black;335;2;False
Crookshanks;122;still;9;1;False
enthusiastically;1;Dumbledore;172;1;True
Aunt;75;suddenly;25;1;False
Aunt;75;Dudley;24;2;False
Aunt;75;together;4;1;False
Aunt;75;Vernon;80;1;False
Aunt;75;loudly;4;1;False
Aunt;75;Marge;65;48;True
Aunt;75;usually;1;1;True
Aunt;75;Petunia;30;18;True
immediately;1;Hall;53;1;True
Patil;3;Brown;9;2;True
Patil;3;Parvati;18;1;False
Penelope;6;Clearwater;2;2;True
London;12;Muggle;8;1;False
London;12;together;4;1;False
Cup-winners;1;Quidditch;27;1;True
Dementor;46;away;7;1;False
Dementor;46;only;9;1;False
Creevey;1;Colin;3;1;True
proudly;2;Stan;53;1;True
proudly;2;Sir;16;1;True
proudly;2;Cadogan;15;1;True
back;17;Gryffindors;13;1;False
back;17;Scabbers;111;1;False
back;17;Ron;829;1;False
back;17;Dementors;96;2;False
back;17;You-Know-Who;16;1;False
back;17;Firebolt;91;2;False
back;17;Voldemort;48;1;False
back;17;Sneakoscope;10;1;False
back;17;Future;8;1;False
back;17;Buckbeak;94;3;False
back;17;Harry;2243;1;False
back;17;Time-Turner;4;1;False
back;17;Boggart;34;1;False
hurriedly;2;Lupin;423;1;True
hurriedly;2;Harry;2243;1;True
Longbottom;17;Neville;115;9;True
Longbottom;17;sadly;3;1;False
Crabbe;49;Goyle;45;36;True
sternly;1;Professor;426;1;True
sternly;1;Lupin;423;1;True
Lee;11;Jordan;8;5;True
faintly;3;Professor;426;1;False
faintly;3;Ron;829;1;False
faintly;3;Trelawney;94;1;False
faintly;3;Hermione;710;1;False
quickly;22;Snitch;57;2;False
quickly;22;Sirius;164;1;False
quickly;22;Hermione;710;3;False
quickly;22;Ron;829;1;False
quickly;22;Harry;2243;16;True
shakily;2;Ron;829;2;True
coldly;5;McGonagall;108;1;False
coldly;5;Professor;426;1;False
coldly;5;Dumbledore;172;1;False
coldly;5;Snape;257;2;True
coldly;5;Harry;2243;1;False
Time-Turner;4;back;17;1;False
Ron;829;sarcastically;1;1;True
Ron;829;hotly;1;1;True
Ron;829;quietly;18;3;False
Ron;829;flatly;3;1;False
Ron;829;suddenly;25;1;False
Ron;829;grumpily;1;1;True
Ron;829;uncomfortably;1;1;True
Ron;829;irritably;2;2;True
Ron;829;Weasley;123;2;False
Ron;829;doubtfully;1;1;True
Ron;829;fiercely;5;2;True
Ron;829;simply;3;3;True
Ron;829;stubbornly;1;1;True
Ron;829;gloomily;5;1;False
Ron;829;still;9;1;False
Ron;829;Firebolt;91;1;False
Ron;829;even;1;1;True
Ron;829;defensively;1;1;True
Ron;829;blankly;3;1;False
Ron;829;away;7;2;False
Ron;829;finally;1;1;True
Ron;829;eagerly;3;1;False
Ron;829;quickly;22;1;False
Ron;829;only;9;1;False
Ron;829;slowly;11;1;False
Ron;829;defiantly;3;2;True
Ron;829;excitedly;3;2;True
Ron;829;savagely;3;2;True
Ron;829;stoutly;1;1;True
Ron;829;nervously;6;1;False
Ron;829;furiously;6;3;True
Ron;829;gleefully;1;1;True
Ron;829;again;14;1;False
Ron;829;happily;5;2;True
Ron;829;faintly;3;1;False
Ron;829;angrily;9;3;False
Ron;829;here;4;1;False
Ron;829;back;17;1;False
Ron;829;curiously;4;1;False
Ron;829;backwards;1;1;True
Ron;829;sheepishly;1;1;True
Ron;829;Hermione;710;105;False
Ron;829;sharply;7;1;False
Ron;829;Harry;2243;36;False
Ron;829;shakily;2;2;True
Ron;829;jerkily;1;1;True
Ron;829;nearly;6;1;False
Ron;829;abruptly;4;1;False
Ron;829;weakly;4;2;True
Ron;829;Lupin;423;1;False
Ron;829;Pettigrew;102;10;False
Ron;829;roughly;1;1;True
Ron;829;obviously;4;1;False
Ron;829;Percy;72;2;False
Ron;829;innocently;1;1;True
Ron;829;loudly;4;1;False
Ron;829;Dear;10;1;False
Ron;829;dismissively;1;1;True
Ron;829;spiritedly;1;1;True
Lavender;9;Brown;9;8;True
Katie;18;suddenly;25;1;False
Katie;18;past;12;1;False
Katie;18;Angelina;19;1;False
Katie;18;Alicia;19;2;False
Katie;18;Bell;6;5;True
Cadogan;15;Sir;16;14;True
Cadogan;15;proudly;2;1;True
Gryffindors;13;back;17;1;False
quietly;18;Dumbledore;172;7;True
quietly;18;Ron;829;3;False
quietly;18;Lupin;423;2;False
quietly;18;Weasley;123;1;False
quietly;18;Hagrid;280;2;False
quietly;18;Hermione;710;1;False
quietly;18;Harry;2243;2;False
Cup;20;Quidditch;27;9;True
Cup;20;Harry;2243;1;False
Arts;7;again;14;1;False
down;7;Dementors;96;1;False
down;7;Firebolt;91;1;False
down;7;Malfoy;203;1;False
down;7;Face;2;1;True
down;7;Hermione;710;1;False
down;7;Peter;46;1;False
Beater;7;other;4;2;True
Beater;7;Slytherin;20;2;False
composedly;1;Hermione;710;1;True
Enforcement;2;Patrol;1;1;True
constantly;3;Wood;85;2;True
constantly;3;Harry;2243;1;False
long;2;Harry;2243;1;True
forward;2;Firebolt;91;2;True
approvingly;2;Pomfrey;41;1;True
approvingly;2;Hermione;710;1;True
shrilly;3;Pettigrew;102;1;False
shrilly;3;Weasley;123;1;False
shrilly;3;Hermione;710;1;False
curiously;4;Percy;72;1;False
curiously;4;Ron;829;1;False
curiously;4;Harry;2243;2;True
Harry;2243;cheerfully;2;1;True
Harry;2243;brightly;3;1;False
Harry;2243;quietly;18;2;False
Harry;2243;already;5;1;False
Harry;2243;very;8;1;False
Harry;2243;just;6;3;True
Harry;2243;heavily;4;1;False
Harry;2243;suddenly;25;7;False
Harry;2243;Neville;115;2;False
Harry;2243;Lupin;423;1;False
Harry;2243;back;17;1;False
Harry;2243;past;12;5;True
Harry;2243;sincerely;1;1;True
Harry;2243;Grindylow;7;1;False
Harry;2243;fiercely;5;1;False
Harry;2243;angrily;9;1;False
Harry;2243;hurriedly;2;1;True
Harry;2243;flatly;3;2;True
Harry;2243;gloomily;5;2;True
Harry;2243;thoughtfully;5;1;False
Harry;2243;hastily;2;2;True
Harry;2243;wearily;2;1;True
Harry;2243;really;4;1;False
Harry;2243;again;14;3;False
Harry;2243;still;9;4;True
Harry;2243;Black;335;2;False
Harry;2243;away;7;1;False
Harry;2243;constantly;3;1;False
Harry;2243;aside;5;3;True
Harry;2243;eagerly;3;1;False
Harry;2243;quickly;22;16;True
Harry;2243;breathlessly;3;1;False
Harry;2243;almost;1;1;True
Harry;2243;only;9;2;False
Harry;2243;slowly;11;6;True
Harry;2243;defiantly;3;1;False
Harry;2243;excitedly;3;1;False
Harry;2243;bitterly;6;5;True
Harry;2243;suspiciously;2;1;True
Harry;2243;firmly;5;2;True
Harry;2243;hardly;1;1;True
Harry;2243;nervously;6;3;True
Harry;2243;furiously;6;3;True
Harry;2243;listlessly;1;1;True
Harry;2243;casually;1;1;True
Harry;2243;happily;5;2;True
Harry;2243;grimly;3;1;False
Harry;2243;never;12;2;False
Harry;2243;You-Know-Who;16;1;False
Harry;2243;long;2;1;True
Harry;2243;Malfoy;203;4;False
Harry;2243;Weasley;123;1;False
Harry;2243;dispiritedly;1;1;True
Harry;2243;curiously;4;2;True
Harry;2243;truthfully;1;1;True
Harry;2243;Hermione;710;41;False
Harry;2243;closely;4;1;False
Harry;2243;Harry;2243;1;False
Harry;2243;alone;7;3;True
Harry;2243;now;18;1;False
Harry;2243;coldly;5;1;False
Harry;2243;nearly;6;2;False
Harry;2243;abruptly;4;1;False
Harry;2243;determinedly;1;1;True
Harry;2243;shortly;4;1;False
Harry;2243;Hermione"s;1;1;True
Harry;2243;Ron;829;36;False
Harry;2243;crossly;2;1;True
Harry;2243;awkwardly;2;2;True
Harry;2243;anxiously;4;1;False
Harry;2243;Potter;96;14;False
Harry;2243;accidentally;1;1;True
Harry;2243;together;4;1;False
Harry;2243;blankly;3;2;True
Harry;2243;honestly;1;1;True
Harry;2243;Dear;10;4;True
Harry;2243;barely;1;1;True
Harry;2243;Cup;20;1;False
Harry;2243;Draco;12;2;False
Harry;2243;offhandedly;1;1;True
contemptuously;1;Stan;53;1;True
Bell;6;Angelina;19;1;False
Bell;6;Johnson;6;1;False
Bell;6;Katie;18;5;True
Cauldron;15;tonight;3;1;False
Cauldron;15;now;18;1;False
cautiously;1;Professor;426;1;True
cautiously;1;Lupin;423;1;True
Kappas;4;Grindylows;3;1;False
again;14;Arts;7;1;False
again;14;Hagrid;280;2;False
again;14;Ron;829;1;False
again;14;Hogsmeade;48;2;False
again;14;Percy;72;1;False
again;14;Pettigrew;102;1;False
again;14;Snape;257;1;False
again;14;Harry;2243;3;False
again;14;Black;335;2;False
hesitantly;2;Hermione;710;2;True
Dursley;3;Vernon;80;1;False
Dursley;3;Miss;18;2;True
Harry"s;3;Flobberworm;3;1;False
Cross;7;Station;2;2;True
Cross;7;Road;2;2;True
pensively;1;Hermione;710;1;True
Ginny;19;Neville;115;1;False
Ginny;19;huffily;1;1;True
Ginny;19;suddenly;25;2;False
Ginny;19;Weasley;123;1;False
Ginny;19;Hermione;710;1;False
Ginny;19;indignantly;1;1;True
stiffly;1;Sirius;164;1;True
Map;13;never;12;1;False
Map;13;Fred;86;1;False
Transfiguration;4;Book;10;1;False
lately;1;Hagrid;280;1;True
other;4;Beater;7;2;True
suspiciously;2;Crookshanks;122;1;True
suspiciously;2;Harry;2243;1;True
Flobberworm;3;Harry"s;3;1;False
fiercely;5;Hagrid;280;1;False
fiercely;5;Hermione;710;1;False
fiercely;5;Ron;829;2;True
fiercely;5;Harry;2243;1;False
sheepishly;1;Ron;829;1;True
Flitwick;27;reprovingly;1;1;True
Flitwick;27;Professor;426;19;True
Flitwick;27;McGonagall;108;3;False
Flitwick;27;little;9;2;False
awkwardly;2;Harry;2243;2;True
upwards;4;Firebolt;91;4;True
reprovingly;1;Professor;426;1;True
reprovingly;1;Flitwick;27;1;True
together;4;Weasley;123;1;False
together;4;Fred;86;1;False
together;4;Vernon;80;1;False
together;4;Aunt;75;1;False
together;4;Hermione;710;1;False
together;4;Harry;2243;1;False
together;4;London;12;1;False
together;4;Petunia;30;1;False
together;4;George;71;1;False
unsteadily;1;Hermione;710;1;True
evenly;1;Lupin;423;1;True
